distances_id,distance,probs
CO1:2010_5_80_60:1,0.6764560062387227,0.9998061365376792
CO1:2010_4_93.3_30:1,0.6885292300358926,0.9998558633216365
CO1:2010_4_93.3_60:1,0.8657275520573379,0.9999997991814086
CO1:2011_4_93.3_60:1,0.6645170928496522,0.9997429006544534
CO1:2008_3_93.3_30:1,0.6769316664789352,0.9998083463718266
