distances_id,distance,probs
CO1:2009_3_93.3_30:1,0.614056948721578,0.9994316126760606
CO1:2010_5_80_60:1,0.7223332590497505,0.9999714500535568
CO1:2010_4_93.3_30:1,0.6231792260384637,0.9995418177879865
CO1:2010_4_93.3_60:1,0.8626923292728721,0.9999999571339133
CO1:2008_3_93.3_30:1,0.7012304479385475,0.9999442437232211
