CO1_1996_4_80_60_1_1,CO1_1996_4_80_60_1_2,CO1_1996_4_80_60_1_3,CO1_1996_4_86.7_50_1_1,CO1_1996_4_86.7_50_1_2,CO1_1996_4_86.7_50_1_3,CO1_1996_4_93.3_30_1_1,CO1_1996_4_93.3_30_1_2,CO1_1996_4_93.3_30_1_3,CO1_1996_4_93.3_60_1_1,CO1_1996_4_93.3_60_1_2,CO1_1996_4_93.3_60_1_3,CO1_1998_4_80_60_1_1,CO1_1998_4_80_60_1_2,CO1_1998_4_80_60_1_3,CO1_1998_4_86.7_50_1_1,CO1_1998_4_86.7_50_1_2,CO1_1998_4_93.3_30_1_1,CO1_1998_4_93.3_30_1_2,CO1_1998_4_93.3_30_1_3,CO1_1998_4_93.3_60_1_1,CO1_1998_4_93.3_60_1_2,CO1_1998_4_93.3_60_1_3,CO1_1999_4_80_60_1_1,CO1_1999_4_80_60_1_2,CO1_1999_4_80_60_1_3,CO1_1999_4_86.7_50_1_1,CO1_1999_4_86.7_50_1_2,CO1_1999_4_86.7_50_1_3,CO1_1999_4_93.3_30_1_2,CO1_1999_4_93.3_30_1_3,CO1_1999_4_93.3_60_1_1,CO1_1999_4_93.3_60_1_2,CO1_1999_4_93.3_60_1_3,CO1_2000_4_80_60_1_2,CO1_2000_4_80_60_1_3,CO1_2000_4_86.7_50_1_2,CO1_2000_4_86.7_50_1_3,CO1_2000_4_93.3_30_1_1,CO1_2000_4_93.3_30_1_2,CO1_2000_4_93.3_30_1_3,CO1_2000_4_93.3_60_1_3,CO1_2001_4_80_60_1_1,CO1_2001_4_80_60_1_3,CO1_2001_4_86.7_50_1_1,CO1_2001_4_86.7_50_1_2,CO1_2001_4_86.7_50_1_3,CO1_2001_4_93.3_30_1_2,CO1_2001_4_93.3_30_1_3,CO1_2001_4_93.3_60_1_1,CO1_2001_4_93.3_60_1_3,CO1_2002_3_93.3_30_1_1,CO1_2002_3_93.3_30_1_2,CO1_2002_3_93.3_30_1_3,CO1_2002_3_93.3_60_1_1,CO1_2002_3_93.3_60_1_2,CO1_2002_3_93.3_60_1_3,CO1_2002_4_80_60_1_3,CO1_2002_4_86.7_50_1_1,CO1_2002_4_86.7_50_1_3,CO1_2003_4_80_60_1_1,CO1_2003_4_80_60_1_2,CO1_2003_4_80_60_1_3,CO1_2003_4_86.7_50_1_1,CO1_2003_4_86.7_50_1_2,CO1_2003_4_93.3_30_1_1,CO1_2003_4_93.3_30_1_3,CO1_2003_4_93.3_60_1_2,CO1_2003_4_93.3_60_1_3,CO1_2004_3_86.7_50_1_1,CO1_2004_3_86.7_50_1_2,CO1_2004_3_86.7_50_1_3,CO1_2004_3_93.3_30_1_1,CO1_2004_3_93.3_30_1_3,CO1_2004_3_93.3_60_1_1,CO1_2004_3_93.3_60_1_2,CO1_2004_3_93.3_60_1_3,CO1_2004_4_80_60_1_2,CO1_2004_4_80_60_1_3,CO1_2005_4_80_60_1_2,CO1_2005_4_80_60_1_3,CO1_2005_4_86.7_50_1_1,CO1_2005_4_86.7_50_1_3,CO1_2005_4_93.3_30_1_3,CO1_2005_4_93.3_60_1_3,CO1_2006_4_80_60_1_1,CO1_2006_4_80_60_1_2,CO1_2006_4_80_60_1_3,CO1_2006_4_86.7_50_1_2,CO1_2006_4_86.7_50_1_3,CO1_2006_4_93.3_30_1_1,CO1_2006_4_93.3_30_1_3,CO1_2006_4_93.3_60_1_1,CO1_2006_4_93.3_60_1_2,CO1_2006_4_93.3_60_1_3,CO1_2007_3_93.3_30_1_1,CO1_2007_3_93.3_30_1_3,CO1_2007_3_93.3_60_1_1,CO1_2007_3_93.3_60_1_3,CO1_2007_4_80_60_1_1,CO1_2007_4_80_60_1_3,CO1_2007_4_80_60_2_3,CO1_2007_4_86.7_50_1_2,CO1_2007_4_86.7_50_1_3,CO1_2008_3_93.3_30_1_2,CO1_2008_3_93.3_30_1_3,CO1_2008_3_93.3_60_1_3,CO1_2008_4_86.7_50_1_2,CO1_2008_4_86.7_50_1_3,CO1_2009_3_80_60_1_1,CO1_2009_3_80_60_1_3,CO1_2009_3_86.7_50_1_1,CO1_2009_3_86.7_50_1_2,CO1_2009_3_86.7_50_2_1,CO1_2009_3_86.7_50_2_2,CO1_2009_3_86.7_50_2_3,CO1_2009_3_86.7_50_3_1,CO1_2009_3_86.7_50_3_2,CO1_2009_3_86.7_50_3_3,CO1_2009_3_93.3_30_1_1,CO1_2009_3_93.3_30_1_2,CO1_2009_3_93.3_30_1_3,CO1_2009_3_93.3_60_1_1,CO1_2009_3_93.3_60_1_3,CO1_2010_4_93.3_30_1_2,CO1_2010_4_93.3_30_1_3,CO1_2010_4_93.3_60_1_2,CO1_2010_4_93.3_60_1_3,CO1_2010_5_80_60_1_2,CO1_2010_5_80_60_1_3,CO1_2011_4_80_60_1_1,CO1_2011_4_86.7_50_1_1,CO1_2011_4_86.7_50_1_2,CO1_2011_4_86.7_50_1_3,CO1_2011_4_93.3_30_1_1,CO1_2011_4_93.3_30_1_3,CO1_2011_4_93.3_60_1_2,CO1_2011_4_93.3_60_1_3,CO1_2012_3_86.7_50_1_1,CO1_2012_3_86.7_50_1_2,CO1_2012_3_86.7_50_1_3,CO1_2012_3_93.3_30_1_1,CO1_2012_3_93.3_60_1_1,CO1_2012_3_93.3_60_1_3,CO1_2012_4_80_60_1_1,CO1_2012_4_80_60_1_3,CO1_2013_4_80_60_1_1,CO1_2013_4_80_60_1_3,CO1_2013_4_86.7_50_1_1,CO1_2013_4_86.7_50_1_2,CO1_2013_4_86.7_50_1_3,CO1_2013_4_93.3_30_1_1,CO1_2013_4_93.3_30_1_2,CO1_2013_4_93.3_30_1_3,CO1_2013_4_93.3_60_1_1,CO1_2013_4_93.3_60_1_2,CO1_2013_4_93.3_60_1_3,CO1_2014_4_80_60_1_1,CO1_2014_4_80_60_1_2,CO1_2014_4_80_60_1_3,CO1_2014_4_80_60_2_1,CO1_2014_4_80_60_2_2,CO1_2014_4_80_60_2_3,CO1_2014_4_93.3_30_1_1,CO1_2014_4_93.3_30_1_2,CO1_2014_4_93.3_30_1_3,CO1_2014_4_93.3_60_1_1,CO1_2014_4_93.3_60_1_2,CO1_2014_4_93.3_60_1_3,CO1_2015_4_80_60_1_1,CO1_2015_4_80_60_1_3,CO1_2015_4_86.7_50_1_1,CO1_2015_4_86.7_50_1_2,CO1_2015_4_86.7_50_1_3,CO1_2015_4_93.3_30_1_1,CO1_2015_4_93.3_30_1_2,CO1_2015_4_93.3_30_1_3,CO1_2015_4_93.3_60_1_1,CO1_2015_4_93.3_60_1_2,CO1_2015_4_93.3_60_1_3,CO1_2016_4_86.7_50_1_1,CO1_2016_4_86.7_50_1_3,CO1_2016_4_86.7_50_2_1,CO1_2016_4_86.7_50_2_2,CO1_2016_4_86.7_50_2_3,CO1_2016_4_93.3_30_1_1,CO1_2016_4_93.3_30_1_2,CO1_2016_4_93.3_60_1_1,CO1_2016_4_93.3_60_1_2,CO1_2016_4_93.3_60_1_3,CO1_2017_3_93.3_60_1_1,CO1_2017_3_93.3_60_1_2,CO1_2017_3_93.3_60_1_3,CO1_2017_4_80_60_1_1,CO1_2017_4_80_60_1_2,CO1_2017_4_80_60_1_3,CO1_2017_4_86.7_50_1_1,CO1_2017_4_86.7_50_1_2,CO1_2017_4_86.7_50_1_3,CO1_2018_4_80_60_1_1,CO1_2018_4_80_60_1_2,CO1_2018_4_80_60_1_3,CO1_2018_4_86.7_50_1_1,CO1_2018_4_86.7_50_1_2,CO1_2018_4_86.7_50_1_3,CO1_2018_4_86.7_50_2_1,CO1_2018_4_86.7_50_2_2,CO1_2018_4_86.7_50_2_3,CO1_2018_4_93.3_30_1_1,CO1_2018_4_93.3_30_1_2,CO1_2018_4_93.3_30_1_3,CO1_2018_4_93.3_60_1_1,CO1_2018_4_93.3_60_1_2,CO1_2018_4_93.3_60_1_3,CO1_2019_4_80_60_1_1,CO1_2019_4_80_60_1_2,CO1_2019_4_80_60_1_3,CO1_2019_4_80_60_2_1,CO1_2019_4_80_60_2_2,CO1_2019_4_80_60_2_3,CO1_2019_4_86.7_50_1_1,CO1_2019_4_86.7_50_1_2,CO1_2019_4_86.7_50_1_3,CO1_2019_4_93.3_30_1_1,CO1_2019_4_93.3_30_1_2,CO1_2019_4_93.3_30_1_3,CO1_2019_4_93.3_60_1_1,CO1_2019_4_93.3_60_1_2,sum.taxonomy
0.039715238509515784,0.11323423827310061,0.10451741120348282,0,0,0,0.08095153368343333,0.1751970493271541,0.13286868404490337,0.11075101820085774,0.18081189937387074,0.19726147969987579,0.23174880734424394,0.3266165811730509,0.2753296096041917,0,0,0,0,0,0,0,0,0.444572947787055,0.4889620332465014,0.37295025787260133,0,0,0,0.13610597586027115,0.10131292952958151,0.04887904194485066,0.1750588145261191,0.09353508903584946,0.3548256605041302,0.4808363561065073,0,0,0,0,0,0.1350642218917713,0.008903490102403409,0.004927338970231268,0,0,0,0.2798149055946211,0.18789740812379876,0.08947741807511853,0.08619179237799869,0.2015726809719726,0.1694636895099512,0.15372243366996102,0.030759792093344222,0.032580349329804116,0.019808962256646488,0.03938656337394169,0.020092858013060513,0.007465275514763786,0.155964797270347,0.40565006560643097,0.12695510393323434,0.00922361041389696,0.005068256992028472,0.007082964774377414,0.005969660341506457,0.0031886025411564786,0.0034621532589310376,0.01707658522632798,0.019760627537860138,0,0.4661489596328754,0.492478691570796,0.03679709621848196,0.04015499154491284,0.025185133169346084,1,0.9881854250387344,0.3470785659948732,0.29047392025287005,0,0,0.17606685105826056,0,0.16391881166405245,0.12162107841891852,0.1200206899226459,0,0,0.13105930541491195,0.11556618629786898,0.0645290390845527,0.044809526537545954,0.02021428855514204,0.2548490861582671,0.16317642332247917,0.16774978150467476,0.086573234250528,0.09773225969876355,0.08257705324138451,0.05158866560415483,0,0,0.11818939037157059,0.124726433442162,0.42863012671187994,0,0,0,0.1572468773393607,0,0,0,4.3920986260728045e-4,0,0.15922484445947505,0,0,0.43247755719193876,0.3107673734211462,0.26213799940416693,0.11744843407694912,0.18698323277954015,0.08908831654992397,0.07556829120521437,0.03298125456450491,0.016248381373841003,0.2503911843317362,0.21961480175828427,0.008856643411123074,0.008889996514159957,0.020350567083455107,0.006425551606662022,0.023275688874999995,0.017226668209431858,0.42437732301458453,0.6042360841101865,0,0.0011784232255815823,0,0.055505918123395365,0.2937612948603844,0.27413807509947413,0.2184563587014963,0.3276849998468232,0.0701420364821521,0.05123533005430199,0.014464006465930662,0.014267873682502739,0.00608467905822448,0.34051350172074724,0.3841729406855099,0.5014338247984182,0.3354975143794631,0.37096575417467215,0.3066375624752115,0,0,0,0,0,1.7800218328496736e-4,0.027589058538051308,0.02014498440736469,0.032116909843276906,0.17989312248880937,0.1904876371981938,0.14559606769495137,0.018124269329295343,0.012449899471551982,0,0.00213034862103155,0,0.3889929353227665,0.40030331863510926,0.5040966086123699,0,0.00906580713591456,0,0,0,0,0,0,0.0858451936627405,0.1163881740111984,0.2847065322851376,0.29754548939059616,0.32866249219139704,0,0,0,0,0.005040280014351016,0,0,0,0,0.05387119463621735,0.05879175369121071,0.04327369473508549,0,0,0,0,0,0,0,0,0,0,0.01986006080574503,0.006526033835373775,0.018982332365418277,0.020135908398356897,0.012581449941362812,0.0726130272820973,0.08385634308604259,0.03639658749683716,0,0,0,0,0,0,0.09045477370998525,0.09903202290134293,Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Anoplognathus;Anoplognathus sp. ww00663
0.035723181415634644,0.064963751760221,0.02828611034223949,0.016691039529917212,0.018175719871985574,0.011554407108438039,0.11224716484197582,0.10680415830762206,0.1433723248964912,0.06683445548819529,0.049163697758710045,0.057649856460573495,0.18798655175775134,0.1569980495141177,0.16905248626013666,1,0.3620343353816908,0.0241148629333346,0.06171223414588433,0.02010180313659233,0.14505024418285922,0.11064039715528183,0.16261761763493993,0.04180406556232826,0.039770092208114116,0.03811023450621705,0.018266602860600004,0.03712017356249771,0.027197882085571272,0.043603047912191974,0.04584048425808716,0.09409708942653736,0.10952667423135073,0.11330576981407414,0.016738633734994367,0.022331197144565145,0.012518383773989547,0.010331515160945262,0.03091283227193838,0.020023225437087414,0.011659172920050401,0.015346139891999684,0.03097938924285114,0.03289372868317381,0.06835966371880027,0.060431716901106304,0.07280477322251769,0.04319355081383439,0.04719882649617648,0.18472290210147072,0.1903538184216475,0.08834370075312456,0.08746734437501119,0.05006981450598721,0.017632231361643293,0.018582438210426506,0.0109433425970764,0.03240436427803775,0.08453165857635932,0.06081912928452755,0.03604339022822141,0.033419153887682324,0.03543367422773639,0.04373260572939124,0.03547302069106729,0.037052662998248796,0.03244007420787561,0.17269793132282105,0.1754375016051787,0.1510465951608484,0.16306610880431305,0.11806270596214279,0.13332336875318693,0.07255339738501726,0.011364884215774258,0.020757433241580896,0.008195607310830551,0.08781503245936575,0.08078585216931307,0.017905818745282923,0.026527996736887636,0.09495509344225592,0.09775713591437318,0.18273672969021482,0.047762147333702175,0.21399535579910006,0.19313379459894037,0.19260349537946667,0.04548397576804109,0.025107002186599024,0.03331379885466819,0.03473425664672989,0.014907487601852952,0.019473556853342087,0.015913228623465555,0.06745559695667008,0.11166936871163609,0.12260156897222062,0.12356824245049952,0.02599544735401047,0.02501747474718415,0.028019307229320483,0.41593024570411496,0.36467214441849005,0.033070419530759225,0.029949529392000414,0.024299533172531883,0.024846563830430442,0.024244171360443965,0.13043520344784204,0.0785811379198084,0.13077580006642792,0.0903212965603171,0.0821146761224967,0.09939048738816574,0.10899755063712097,0.07344663267889945,0.11405762957839169,0.10131164109612381,0.0275306401421878,0.12991870144403841,0.13155801316150206,0.02932809850491954,0.043920734506819846,0.030832005604017367,0.032341016247062704,0.01402651987356719,0.015368020400284928,0.13462497073255028,0.13586649161094033,0.041921964105211124,0.0036308669883776345,0.051557395268630124,0.04290490682348041,0.014509608321928219,0.12803573134153773,0.030323990558591203,0.00972048861686305,0.016920219825324382,0.008916596307894879,0.01422367122118713,0.03139864032187626,0.038616744364145826,0.03886398567220194,0.12455000321483209,0.08177299820360152,0.01929938582175641,0.015097401571075777,0.12278640834280595,0.0942218077649257,0.07755485133545953,0.008209199421642869,0.008535841045815961,0.00469631917516803,0.014346846164781305,0.013022455484799994,0.014214590152577658,0.026056026817228017,0.028857495805419936,0.026544326466911933,0.041102152361616226,0.04540075971024979,0.04593922232858687,0.04943221127465862,0.04546857907978424,0.04969070347350643,0.09082716237505346,0.08380286797943828,0.07759954505631719,0.033082354857241404,0.022569412747125435,0.07565937502287295,0.06448975499167181,0.07531083816727799,0.1511385209104109,0.14641064216175734,0.08808399976342438,0.13864763322478224,0.13097992877347595,0.1091640408347367,0.09242098032091446,0.061572324842657344,0.0986221832477014,0.09007298627689844,0.08914764953628392,0.050147904742508846,0.036983135549965206,0.07170142472142135,0.06386065403417614,0.06390859651792977,0.16167911523730147,0.13505471386985937,0.17102640913124775,0.044841391901964914,0.04203795083140783,0.03661672304495159,0.05294845944648612,0.05580399074978677,0.10400317226695915,0.011116881781310739,0.01653090212811962,0.016241828982604064,0.07347837908005347,0.06519607193822498,0.061521744384390155,0.1239014284056022,0.13159565830571143,0.11931329967781232,0.07212517404891461,0.0682993205413758,0.05977462945861986,0.06950880741304169,0.0794905310377331,0.07380746452742476,0.06800697706176283,0.06604336002994762,0.06038231094696816,0.06195714972608885,0.05082467805374152,0.0771660343352783,0.08083560726672688,0.08536781000310231,0.07068176176545063,0.04096949609855707,0.04215852632593068,0.04503317913520304,0.08443382524719101,0.07804175362782857,Eukaryota;;;;;;
0,0.01272642700984186,0.008242447564751523,0.002257262888268166,0,0.007158118521777518,0,0,0,0,0,0,0,0.0029356114114656613,0,0,0,0,0,0,0,0,0,0,0,7.753054426900913e-4,0,0,0,0,0,0,0,0,0,0,0.001322825220988108,0.005737307932443206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.787210249503688e-4,0.025945668213255658,0,0,0,0,0,0,0,7.454907269005658e-4,0.0032938100725885175,0,0,0,0,0,0,2.1843465511799776e-4,0,0,0,0,0,0,0,0,0,0,0,9.285292502712511e-4,0,0.010014951159950412,0,0,0,0,0,0,0.0011257839062886485,0,0,0,0,0,2.5103392219262674e-4,8.542169674311552e-5,0,0,0,0,7.172102420983208e-4,0,0,0,1.1504415270291363e-4,0,0,0,0,5.152469878598125e-4,2.8475990190467333e-4,0,0,0.4346119880244951,0,0,0,0,0,0,0.003383127988459308,0,0.0038784733924868446,9.817924228263085e-4,0,0,0,0,0.0018522193437290333,9.821303201925517e-5,4.999933300619226e-4,0,0,0,0,0,0,0,0,0,0,0,0.001947999568178505,0,0,0,0,0,0,0,0,1.0626204278970054e-4,0,0,0,0,0,0,0,0,6.340943011256263e-4,0.9691282038199157,1,0.8341930685491608,0,0,0,0,0,0,0.004902525764373619,0,0.0014234816883925338,8.700508286719266e-4,0,0,0.0035567071699279533,0.003252467016529855,0,0,0,0,0,0,0,0,0,0.0015926279374368132,0,0,0,0,0,6.951312319124533e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003670425010419349,0.002629132344730485,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Calanoida;Calanidae;Calanus;Calanus chilensis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6015963675485351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001252083171647859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Diplopoda;Polydesmida;Polydesmidae;Brachydesmus;Brachydesmus superus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010821087079339648,0.018498822744920443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16549716125607014,0.18663785933316804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021214067118732045,0,0.043428847054255974,0.04648692617621145,0,0,0,0,0.006452461484447414,0.0043989253653887945,0.004905465465663217,0,0,0,0,0,0,0,0,0.0042335202619098325,0.0013149888192821263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020766734554148875,0.01953629536508741,0.023046876014590816,0,0,0,0,0,0,0.08783292602206641,0.09380669304198938,0.005313101511322116,0.019241069507144003,0.018285682379531314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6785111644139805,0.6771077234241857,1,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;Brosmophycis;Brosmophycis marginata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028954935359066483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.356307515072328e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07889029348167817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Leiodidae;Catops;Catops morio
0.003170122211472295,0.035934237922991885,0.0966678608564159,0.2589548486350714,0.2527551901606772,0.2031115176815232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007324150629142546,0,0,0,0,0,0,0.10296705818379387,0.039236253953373004,0,0,0,0,0.021320646275225088,0.00849542325975446,0.056830314071136694,0.049199191179856674,0.029297219728014797,0,0.011784312993100161,0.009999086133047572,0.01992810625772277,0,0.0075851288074245725,0,0,0,0,0.015884902397584093,0,0,0.727738836513058,1,0.7533032444517772,0.016407648338180387,0.037219050151813135,0,0,0,0,0,0,0,0,0,0,0,0,0.37246139133582307,0.12758989871056628,0.05387548663875899,0.042134363887677086,0.014477177770592119,0.6327425930090449,0,0,0,0,0,0,0.014552124912553786,0,0,0,0,0,0,0,0,0.04940192726012037,0,0,0,0,0,0,0.004391095292800629,0,0,0.02209744726659293,0.12244780759495279,0.007868199219324688,0.07914221488838574,0.08768441441013383,0,0.012200290106130643,0.04949918203982636,0.01435429841462732,0.20869142255152415,0.31689423399650474,0.018572660591698348,0.012942186601056659,0.01753940084662976,0,0,0,0,0,0,0.013868928696162566,0.009440991796791488,0.0063625396057907235,0,0,0.003956625683310985,0,0,0,0,0,6.156869305161176e-4,0,0,0,0,0.016096127894804243,0.03923436703515501,0.026290153411629952,0.011937417953129581,0,0.0015291260148870942,0.005521494655333406,0,0.0028494199295954403,0,0,0.004263979828500881,0,0,0,0,0,0,0,0.01510076357257411,0.00844199457967008,0.015847793737653517,0,0,0,0.012400310148761822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009058885222622378,0,0,0.008967624376185212,0.009454557936827519,0.0037889169186107593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;NA;Haptophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis antarctica
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011974226480104736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Lineus;Lineus sanguineus
0,0,0,0,0,0,0,0,0,0,0.6563234770217314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.049075870519759014,0,0,0,0,0.1257035757046598,0.2896939402854785,0.38096243655343637,0.6712186018516757,0.6011671714982995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012080835466625544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7528112736746068,0,0,0,0.019210830672245275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2340532421528572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Nemertea;Enopla;Monostilifera;Ototyphlonemertidae;Ototyphlonemertes;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Actinopteri;Siluriformes;Mochokidae;Synodontis;Synodontis thysi
